CD48	1.7302e-05	8.3259e-01	1.4890e+00	729	1	160648536	160681641
CD5	2.3074e-10	7.0225e-01	1.0300e+00	1485	11	60869867	60895324
CD52	4.0282e-01	0.0000e+00	1.6980e+00	183	1	26644448	26647014
CD53	2.2961e-03	5.0196e-01	9.9100e-01	657	1	111415775	111442550
CD55	5.6753e-12	8.6779e-01	1.2730e+00	1320	1	207494853	207534311
CD58	2.5092e-01	2.5264e-01	6.5300e-01	750	1	117057157	117113661
CD59	6.0568e-01	0.0000e+00	1.0040e+00	384	11	33719807	33757991
CD5L	4.2297e-17	1.1840e+00	1.6660e+00	1041	1	157800704	157868046
CD6	9.2695e-05	4.0492e-01	6.5600e-01	2004	11	60739115	60787849
CD63	1.7439e-02	3.8842e-01	8.1700e-01	714	12	56119107	56123491
CD68	1.4063e-06	7.2129e-01	1.1940e+00	1062	17	7482785	7485429
CD69	2.9691e-02	4.0070e-01	9.1700e-01	597	12	9905082	9913497
CD7	5.1350e-02	4.1575e-01	1.0730e+00	720	17	80272744	80275478
CD70	1.0394e-02	7.8799e-01	1.7460e+00	579	19	6583194	6604114
CD72	2.0272e-02	3.1748e-01	5.9600e-01	1077	9	35609530	35646807
CD74	2.4889e-01	2.4632e-01	5.6400e-01	888	5	149781200	149792492
CD79A	6.9226e-01	1.5944e-01	5.0200e-01	678	19	42381190	42385439
CD79B	9.1630e-01	8.0893e-02	3.8400e-01	690	17	62006100	62009714
CD80	1.0898e-02	4.2928e-01	9.0300e-01	864	3	119243140	119278449
CD81	9.1844e-01	8.0403e-02	3.8100e-01	708	11	2397407	2418649
CD82	1.2726e-08	8.0293e-01	1.2550e+00	801	11	44585977	44641913
CD83	5.2136e-03	5.0891e-01	1.0700e+00	615	6	14117872	14137149
CD84	6.9102e-09	8.4250e-01	1.3170e+00	1035	1	160510885	160549306
CD86	9.4879e-01	7.2635e-02	3.4500e-01	987	3	121774213	121839983
CD8A	1.6806e-05	8.3638e-01	1.4950e+00	705	2	87011729	87035519
CD8B	4.0103e-04	7.2826e-01	1.4250e+00	729	2	87042462	87089047
CD9	4.7221e-03	4.3566e-01	8.6000e-01	684	12	6308881	6347425
CD93	1.9782e-10	8.2354e-01	1.2350e+00	1956	20	23059986	23066977
CD96	1.3920e-11	6.7945e-01	9.7000e-01	1755	3	111011566	111384597
CD97	3.0761e-06	3.9930e-01	5.9900e-01	2505	19	14491313	14519537
CD99	2.6127e-03	4.8897e-01	9.6500e-01	555	X	2609220	2659350
CD99L2	1.7021e-04	5.7474e-01	1.0370e+00	786	X	149934810	150067289
CDA	8.1038e-03	5.7980e-01	1.3180e+00	438	1	20915441	20945401
CDADC1	3.1468e-10	7.4154e-01	1.1000e+00	1542	13	49822047	49867618
CDAN1	1.1134e-12	4.9802e-01	6.7500e-01	3681	15	43015757	43029324
CDC123	1.1066e-05	5.0039e-01	8.1100e-01	1008	10	12237964	12292588
CDC14A	9.6376e-08	5.1014e-01	7.6500e-01	1869	1	100810584	100985833
CDC14B	9.4308e-01	1.4984e-01	3.4300e-01	1494	9	99252523	99382112
CDC16	6.1402e-01	2.1016e-01	3.7900e-01	1860	13	115000362	115038198
CDC20	3.0001e-07	5.4394e-01	8.3800e-01	1497	1	43824626	43828874
CDC20B	5.1167e-12	7.6550e-01	1.1020e+00	1557	5	54408799	54469005
CDC23	9.9175e-01	1.3736e-01	2.8900e-01	1791	5	137523339	137549032
CDC25A	8.4041e-01	1.7832e-01	3.7500e-01	1572	3	48198636	48229892
CDC25B	3.6430e-01	2.2634e-01	4.2500e-01	1740	20	3767578	3786762
CDC25C	4.1014e-13	8.6444e-01	1.2450e+00	1419	5	137620954	137674044
CDC26	6.6035e-01	0.0000e+00	8.5000e-01	255	9	116018115	116037869
CDC27	9.9675e-01	1.3853e-01	2.7300e-01	2490	17	45195069	45266788
CDC34	9.5625e-01	0.0000e+00	3.0500e-01	708	19	531714	542097
CDC37	9.0925e-01	1.4326e-01	3.7000e-01	1134	19	10501810	10530797
CDC37L1	9.6614e-01	1.0347e-01	3.2600e-01	1011	9	4679559	4708398
CDC40	9.7944e-01	1.4737e-01	3.1000e-01	1737	6	110501344	110575478
CDC42	7.8728e-01	1.0554e-01	5.0100e-01	573	1	22379120	22419437
CDC42BPA	9.9309e-01	1.9108e-01	2.8300e-01	5157	1	227177566	227506175
CDC42BPB	1.0000e+00	6.0953e-02	1.2000e-01	5133	14	103398716	103523799
CDC42BPG	4.5623e-26	6.6740e-01	8.3900e-01	4653	11	64590859	64612041
CDC42EP1	2.5355e-05	9.8117e-01	1.7290e+00	1173	22	37956454	37965412
CDC42EP2	3.9267e-02	7.1015e-01	1.7670e+00	630	11	65082289	65089900
CDC42EP3	1.8562e-01	3.0433e-01	9.5700e-01	762	2	37869032	37965611
CDC42EP4	2.1207e-01	2.8630e-01	9.0100e-01	1068	17	71279763	71308314
CDC42EP5	3.2109e-01	0.0000e+00	1.8550e+00	444	19	54976210	54984411
CDC42SE1	3.5427e-03	7.5570e-01	1.6300e+00	237	1	151023447	151042801
CDC42SE2	7.6835e-01	0.0000e+00	6.1800e-01	252	5	130581186	130734140
CDC45	4.6237e-05	3.8259e-01	5.9800e-01	1794	22	19466982	19508135
CDC5L	1.0000e+00	4.0964e-02	1.2900e-01	2406	6	44355262	44418163
CDC6	1.1499e-09	6.7750e-01	1.0050e+00	1680	17	38443885	38459171
CDC7	4.4296e-06	5.0125e-01	7.9700e-01	1722	1	91966408	91991321
CDC73	9.9995e-01	7.2753e-02	1.8800e-01	1593	1	193091147	193223031
CDCA2	1.5175e-11	7.2250e-01	1.0400e+00	3069	8	25316513	25365436
CDCA3	6.8850e-01	1.6004e-01	5.0400e-01	804	12	6953957	6961230
CDCA4	8.3527e-02	4.5153e-01	1.3830e+00	723	14	105475910	105487485
CDCA5	1.1583e-03	5.7939e-01	1.1430e+00	756	11	64833772	64851636
CDCA7	1.0816e-02	3.2321e-01	5.8300e-01	1350	2	174219548	174233725
CDCA7L	1.7861e-04	4.0769e-01	6.7500e-01	1362	7	21940518	21985702
CDCA8	7.1651e-03	3.6384e-01	6.8300e-01	840	1	38158090	38175391
CDCP1	1.0020e-04	4.0210e-01	6.5100e-01	2508	3	45123770	45187914
CDCP2	9.4718e-11	1.2069e+00	1.7940e+00	1347	1	54598747	54619443
CDH1	1.4631e-01	2.4645e-01	4.3000e-01	2646	16	68771128	68869451
CDH10	2.9379e-01	2.3202e-01	4.1900e-01	2364	5	24487209	24645087
CDH11	9.9990e-01	3.2824e-02	1.5600e-01	2388	16	64977656	65160015
CDH12	3.6444e-04	3.6041e-01	5.8400e-01	2382	5	21750782	22853731
CDH13	7.0580e-04	3.5884e-01	5.9400e-01	2280	16	82660408	83830204
CDH15	1.7656e-14	7.9150e-01	1.1050e+00	2442	16	89238175	89261900
CDH16	3.6527e-25	9.7751e-01	1.2810e+00	2487	16	66942025	66952887
CDH17	3.4172e-14	6.9798e-01	9.6300e-01	2496	8	95139399	95229531
CDH18	2.1478e-01	2.4180e-01	4.5400e-01	2370	5	19473060	20575982
CDH19	1.2935e-14	8.0114e-01	1.1190e+00	2316	18	64168320	64271375
CDH2	9.9171e-01	1.4706e-01	2.9000e-01	2718	18	25530930	25757410
CDH20	4.5869e-01	2.1893e-01	4.1100e-01	2403	18	59000815	59223006
CDH22	4.9990e-01	2.1424e-01	4.2300e-01	2484	20	44802372	44937137
CDH23	3.1819e-06	3.8238e-01	5.6700e-01	3342	10	73156691	73575702
CDH24	2.0554e-08	5.3556e-01	7.9400e-01	2457	14	23516271	23526747
CDH26	5.3761e-26	9.5053e-01	1.2370e+00	2496	20	58533471	58609066
CDH3	2.7988e-10	5.9322e-01	8.5400e-01	2487	16	68670092	68756519
CDH4	7.4348e-01	2.0166e-01	3.6400e-01	2748	20	59827482	60515673
CDH5	5.1314e-01	2.1501e-01	4.0400e-01	2352	16	66400533	66438686
CDH6	9.1966e-01	1.7979e-01	3.3800e-01	2370	5	31193857	31329253
CDH7	5.9750e-01	2.0913e-01	3.9300e-01	2355	18	63417488	63548638
CDH8	9.8806e-01	1.2905e-01	2.9500e-01	2397	16	61681146	62070939
CDH9	8.3147e-01	1.8591e-01	3.6700e-01	2367	5	26880709	27121257
CDHR1	2.8422e-21	9.7627e-01	1.3110e+00	2577	10	85954410	85979377
CDHR2	3.4271e-20	6.5455e-01	8.4900e-01	3930	5	175969512	176022975
CDHR3	2.3071e-24	9.6752e-01	1.2730e+00	2655	7	105517242	105676877
CDHR4	3.7650e-13	6.9169e-01	9.6600e-01	2364	3	49828165	49837268
CDHR5	7.7447e-19	9.3630e-01	1.2770e+00	2535	11	616565	626078
CDIP1	8.7001e-01	0.0000e+00	4.4900e-01	624	16	4560676	4588829
CDIPT	1.3014e-01	3.0734e-01	7.9400e-01	639	16	29869678	29875057
CDK1	9.9206e-01	0.0000e+00	2.0700e-01	891	10	62538089	62554610
CDK10	1.1930e-16	1.0335e+00	1.4530e+00	1080	16	89747145	89762772
CDK11A	1.3850e-17	9.3647e-01	1.2910e+00	2340	1	1634169	1655766
CDK11B	6.4813e-05	4.1842e-01	6.7800e-01	2355	1	1570603	1590473
CDK12	1.0000e+00	4.8648e-02	1.2600e-01	4470	17	37617764	37721160
CDK13	9.0753e-01	1.9587e-01	3.2400e-01	4536	7	39989636	40136733
CDK14	2.5012e-08	6.2573e-01	9.5000e-01	1353	7	90095738	90839905
CDK15	2.2449e-17	9.7369e-01	1.3510e+00	1287	2	202655184	202760273
CDK16	9.9480e-01	8.1906e-02	2.5800e-01	1710	X	47077259	47089396
CDK17	9.9947e-01	8.5862e-02	2.2200e-01	1569	12	96672039	96794338
CDK18	6.9526e-11	7.5667e-01	1.1100e+00	1512	1	205473723	205501921
CDK19	9.9982e-01	3.4454e-02	1.6300e-01	1506	6	110931181	111137161
CDK2	6.1054e-01	1.8770e-01	4.8500e-01	894	12	56360553	56366568
CDK20	5.9487e-14	1.1332e+00	1.6490e+00	1038	9	90581356	90589668
CDK2AP1	4.4839e-01	1.8073e-01	8.5700e-01	345	12	123745528	123756881
CDK2AP2	7.8801e-01	0.0000e+00	5.8300e-01	378	11	67273968	67276120
CDK3	2.1415e-07	7.7752e-01	1.2590e+00	915	17	73996987	74002080
CDK4	6.2909e-02	3.0518e-01	6.4200e-01	909	12	58141510	58149796
CDK5	1.3892e-01	2.6706e-01	5.6200e-01	876	7	150750899	150755617
CDK5R1	9.1490e-01	0.0000e+00	3.7800e-01	921	17	30813637	30818274
CDK5R2	6.7068e-01	1.2661e-01	6.0100e-01	1101	2	219824377	219826876
CDK5RAP1	7.7821e-19	9.8874e-01	1.3560e+00	1761	20	31946645	31989367
CDK5RAP2	4.6171e-23	5.2867e-01	6.6300e-01	5679	9	123151147	123342448
CDK5RAP3	7.6348e-15	7.7934e-01	1.0810e+00	1518	17	46045176	46059140
CDK6	9.8315e-01	5.9407e-02	2.8200e-01	978	7	92234235	92465908
CDK7	4.4725e-07	6.4237e-01	1.0210e+00	1038	5	68530668	68573250
CDK8	4.0964e-01	2.2265e-01	4.1800e-01	1392	13	26828276	26979375
CDK9	8.8930e-05	5.4668e-01	9.5400e-01	1116	9	130547958	130553066
CDKAL1	1.6021e-02	2.9777e-01	5.2000e-01	1737	6	20534688	21232635
CDKL1	2.5004e-07	6.8285e-01	1.0860e+00	1074	14	50796310	50883179
CDKL2	3.0975e-17	1.0247e+00	1.4310e+00	1479	4	76503215	76555900
CDKL3	2.2569e-12	7.9696e-01	1.1480e+00	1776	5	133541305	133706738
CDKL4	5.0101e-14	1.1461e+00	1.6650e+00	945	2	39402787	39456729
CDKL5	9.9932e-01	8.7497e-02	2.2600e-01	3090	X	18443703	18671749
CDKN1A	1.8575e-03	6.5869e-01	1.3750e+00	492	6	36644305	36655116
CDKN1B	6.2376e-01	1.3587e-01	6.4500e-01	594	12	12867992	12875305
CDKN1C	8.1963e-01	0.0000e+00	5.2900e-01	948	11	2904443	2907111
CDKN2A	3.9474e-01	2.0056e-01	9.4900e-01	501	9	21967751	21995300
CDKN2AIP	9.6386e-01	1.0444e-01	3.2900e-01	1740	4	184365744	184369351
CDKN2AIPNL	3.4205e-01	2.2545e-01	1.0620e+00	348	5	133737778	133747589
CDKN2B	7.3369e-03	9.3417e-01	1.8330e+00	414	9	22002902	22009362
CDKN2C	3.9526e-01	2.0034e-01	9.4800e-01	504	1	51426417	51440305
CDKN2D	4.9473e-01	0.0000e+00	1.3940e+00	498	19	10677138	10679735
CDKN3	1.9455e-03	4.4349e-01	8.3300e-01	636	14	54863567	54886936
CDNF	6.1335e-07	1.1104e+00	1.7910e+00	561	10	14861249	14880574
CDO1	9.6603e-03	4.4092e-01	9.2700e-01	600	5	115140430	115152651
CDON	2.0608e-15	5.8252e-01	7.7900e-01	3861	11	125825691	125933230
CDPF1	2.1482e-05	1.4754e+00	1.9290e+00	369	22	46639908	46646576
CDR2	4.2990e-07	6.4511e-01	1.0260e+00	1362	16	22357257	22448486
CDR2L	1.9629e-03	4.4284e-01	8.3200e-01	1395	17	72983727	73001895
CDRT1	3.4983e-03	7.5890e-01	1.6340e+00	729	17	15468797	15469590
CDRT1	4.9801e-14	7.2255e-01	1.0030e+00	2256	17	15468798	15522826
CDRT15	1.2820e-06	1.2854e+00	1.8890e+00	564	17	14138990	14140179
CDRT15L2	1.7737e-03	9.6434e-01	1.8160e+00	843	17	20483037	20484224
CDRT4	9.5789e-02	9.1675e-01	1.8840e+00	453	17	15339332	15406922
CDS1	6.4056e-04	3.8480e-01	6.5300e-01	1383	4	85504132	85572491
CDS2	6.8645e-07	5.5114e-01	8.6200e-01	1335	20	5107432	5178533
CDSN	4.6391e-01	1.9984e-01	6.2900e-01	1587	6	31082867	31088223
CDT1	2.5825e-10	8.1006e-01	1.2150e+00	1638	16	88869621	88875666
CDV3	7.6817e-01	1.0891e-01	5.1700e-01	774	3	133292574	133309105
CDX1	1.4253e-01	3.4460e-01	1.0820e+00	795	5	149546358	149564120
CDX2	5.2887e-01	1.8698e-01	5.8900e-01	939	13	28536274	28545276
CDX4	6.0181e-03	6.3611e-01	1.4320e+00	852	X	72667090	72675081
CDYL	9.9504e-01	4.9666e-02	2.3600e-01	1632	6	4706393	4955785
CDYL2	1.9293e-02	3.1943e-01	6.0000e-01	1518	16	80631803	80838226
CEA	4.8616e-07	1.1498e+00	1.8190e+00	458	19	42212531	42265190
CEACAM1	7.8816e-04	4.0653e-01	7.0900e-01	1578	19	43011456	43065386
CEACAM16	1.5758e-05	6.0852e-01	1.0320e+00	1275	19	45202421	45213986
CEACAM18	7.4073e-09	1.0771e+00	1.6990e+00	1194	19	51979838	51994206
CEACAM19	6.6095e-10	1.0153e+00	1.5760e+00	900	19	45165545	45187631
CEACAM21	1.2439e-12	1.1487e+00	1.6960e+00	879	19	42055886	42093197
CEACAM3	1.0670e-09	9.7616e-01	1.5200e+00	756	19	42300369	42315591
CEACAM4	6.1219e-08	8.7641e-01	1.4170e+00	732	19	42125344	42133442
CEACAM5	4.1625e-10	6.7378e-01	9.8900e-01	2106	19	42212504	42233718
CEACAM6	1.1884e-06	7.3525e-01	1.2170e+00	1032	19	42254885	42276113
CEACAM7	1.3466e-07	9.2870e-01	1.5270e+00	795	19	42177235	42210895
CEACAM8	3.3021e-07	7.4463e-01	1.2060e+00	1047	19	43084393	43099207
CEBPA	5.5365e-01	0.0000e+00	1.1770e+00	1074	19	33790840	33793470
CEBPB	3.5809e-01	2.1714e-01	1.0250e+00	1035	20	48807376	48809212
CEBPD	6.1219e-01	0.0000e+00	9.8400e-01	807	8	48649471	48651648
CEBPE	7.0769e-03	4.7339e-01	9.9500e-01	843	14	23586513	23588825
CEBPG	4.3688e-01	1.8463e-01	8.7500e-01	450	19	33864236	33873592
CEBPZ	6.5282e-06	3.8129e-01	5.7200e-01	3162	2	37428755	37458856
CEBPZ-AS1	1.0510e-02	7.8393e-01	1.7420e+00	240	2	37423631	37443336
CECR1	8.1396e-08	6.8448e-01	1.0700e+00	1533	22	17660194	17702879
CECR2	1.0000e+00	8.4684e-02	1.6700e-01	4329	22	17840837	18037850
CECR5	1.2564e-09	8.6698e-01	1.3350e+00	1269	22	17618401	17646177
CECR6	6.9941e-01	1.2124e-01	5.7500e-01	1734	22	17597189	17602257
CEL	1.5380e-06	5.6074e-01	8.9200e-01	2268	9	135937365	135947248
CELA1	2.3937e-04	5.4311e-01	9.8000e-01	774	12	51722227	51740463
CELA2A	1.9736e-16	1.3288e+00	1.8300e+00	807	1	15783223	15798586
CELA2B	2.5651e-06	6.7191e-01	1.1120e+00	807	1	15792404	15817895
CELA3A	8.0514e-09	8.3248e-01	1.3010e+00	810	1	22328149	22339032
CELA3B	2.4372e-12	1.0936e+00	1.6270e+00	810	1	22303514	22325135
CELF1	9.9971e-01	3.6000e-02	1.7100e-01	1536	11	47487496	47587121
CELF2	9.9965e-01	3.6763e-02	1.7400e-01	1563	10	11047259	11378674
CELF3	7.6757e-01	1.8662e-01	3.9200e-01	1395	1	151674880	151689290
CELF4	9.9817e-01	7.3465e-02	2.3100e-01	1458	18	34823010	35146000
CELF5	9.9844e-01	4.3033e-02	2.0400e-01	1455	19	3224701	3297074
CELF6	4.4515e-03	3.5773e-01	6.4500e-01	1443	15	72577068	72612470
CELSR1	9.9994e-01	1.6835e-01	2.5000e-01	9042	22	46756731	46933067
CELSR2	9.9994e-01	1.7290e-01	2.5100e-01	8769	1	109792641	109818372
CELSR3	9.9998e-01	1.7022e-01	2.4500e-01	9936	3	48673902	48700348
CEND1	5.9751e-01	0.0000e+00	1.0290e+00	447	11	787104	790123
CENPA	1.1536e-02	5.2128e-01	1.1900e+00	420	2	26987157	27023935
CENPB	9.9634e-01	0.0000e+00	1.8100e-01	1797	20	3764498	3767337
CENPBD1	2.8303e-01	0.0000e+00	1.8970e+00	561	16	90036206	90038942
CENPC	7.3778e-05	3.5502e-01	5.4700e-01	2829	4	68337521	68411324
CENPE	2.4146e-01	2.2924e-01	3.0800e-01	8103	4	104026963	104119566
CENPF	1.8822e-36	6.0797e-01	7.3300e-01	9342	1	214776538	214837931
CENPH	1.5465e-07	7.1625e-01	1.1390e+00	741	5	68485375	68506184
CENPI	9.9974e-01	3.5647e-02	1.6900e-01	2268	X	100353178	100418670
CENPJ	2.0603e-27	7.6774e-01	9.7200e-01	4014	13	25457171	25497018
CENPK	3.0771e-11	1.0190e+00	1.5420e+00	807	5	64813593	64858998
CENPL	7.1221e-02	2.9872e-01	6.2800e-01	1170	1	173768688	173793858
CENPM	1.5010e-02	4.8284e-01	1.1040e+00	540	22	42334725	42343168
CENPN	4.4226e-03	3.5801e-01	6.4600e-01	1059	16	81040103	81066719
CENPO	1.8941e-09	8.4187e-01	1.2960e+00	900	2	25016005	25045245
CENPP	4.6312e-02	3.2211e-01	6.7700e-01	864	9	95087766	95382815
CENPQ	1.0450e-07	8.3317e-01	1.3490e+00	804	6	49431091	49460820
CENPT	5.8498e-06	4.8742e-01	7.7500e-01	1683	16	67862060	67881714
CENPU	5.7948e-08	6.3805e-01	9.8200e-01	1254	4	185615772	185655287
CENPV	3.3194e-01	2.3380e-01	7.3600e-01	816	17	16245848	16256970
CENPW	4.0523e-01	1.9632e-01	9.2900e-01	264	6	126661320	126670021
CEP104	1.2281e-12	5.4175e-01	7.4300e-01	2775	1	3728645	3773778
CEP112	7.0861e-39	9.1248e-01	1.1270e+00	2865	17	63631656	64188202
CEP120	4.0887e-15	5.9172e-01	7.9500e-01	2958	5	122680579	122759286
CEP128	4.7157e-23	6.5769e-01	8.3900e-01	3282	14	80943330	81425861
CEP135	3.5892e-22	6.3547e-01	8.1300e-01	3420	4	56815037	56899529
CEP152	2.6574e-27	6.5919e-01	8.2400e-01	5130	15	49005125	49103343
CEP164	4.8293e-27	6.6885e-01	8.3700e-01	4380	11	117185273	117283984
CEP170	1.0000e+00	9.7041e-02	1.9200e-01	4752	1	243287730	243418650
CEP170B	9.9671e-01	1.5354e-01	2.7700e-01	4662	14	105331617	105363107
CEP19	1.5687e-02	4.7679e-01	1.0900e+00	501	3	196433148	196439164
CEP192	1.2397e-22	4.8300e-01	6.0200e-01	7611	18	12991361	13125051
CEP250	9.4490e-33	5.3507e-01	6.4700e-01	7326	20	34042985	34099804
CEP290	1.0549e-60	8.3664e-01	9.8500e-01	7437	12	88442793	88535993
CEP350	1.0000e+00	1.2242e-01	1.8400e-01	9351	1	179923873	180084015
CEP41	3.5915e-06	5.6915e-01	9.2200e-01	1119	7	130033612	130082274
CEP44	1.2728e-07	7.2974e-01	1.1600e+00	1197	4	175204828	175254531
CEP55	1.9640e-12	7.5643e-01	1.0800e+00	1392	10	95256389	95288849
CEP57	7.2685e-02	2.6651e-01	4.8100e-01	1500	11	95523129	95565857
CEP57L1	2.8112e-08	6.1903e-01	9.4000e-01	1380	6	109416313	109485135
CEP63	6.2444e-25	9.6293e-01	1.2620e+00	2109	3	134204585	134293859
CEP68	5.1822e-01	2.1015e-01	4.4200e-01	2271	2	65283500	65314138
CEP70	4.5554e-15	7.2558e-01	9.9500e-01	1791	3	138213186	138313380
CEP72	1.5766e-19	9.9244e-01	1.3530e+00	1941	5	612387	667283
CEP76	4.5108e-09	5.2135e-01	7.5800e-01	1977	18	12661832	12702776
CEP78	6.1656e-12	7.1299e-01	1.0180e+00	2166	9	80850978	80894606
CEP85	2.7043e-04	3.3885e-01	5.3000e-01	2286	1	26560691	26605299
CEP85L	4.5367e-09	4.9086e-01	7.0700e-01	2424	6	118781935	119031238
CEP89	8.3504e-26	9.3973e-01	1.2230e+00	2349	19	33369902	33462897
CEP95	1.4612e-19	7.4942e-01	9.9000e-01	2463	17	62502706	62538579
CEP97	2.0368e-11	5.7722e-01	8.1200e-01	2595	3	101442769	101489406
CEPT1	9.9351e-01	5.1509e-02	2.4400e-01	1248	1	111682249	111727724
CER1	1.6674e-05	1.0641e+00	1.7980e+00	801	9	14719722	14722715
CERCAM	1.1441e-06	5.2367e-01	8.1900e-01	1785	9	131174030	131199626
CERK	2.5948e-05	4.5735e-01	7.4100e-01	1611	22	47080308	47134158
CERKL	9.8447e-25	1.1588e+00	1.5420e+00	1674	2	182401403	182545392
CERS1	9.6618e-02	3.0230e-01	6.9200e-01	1050	19	18979361	19007536
CERS2	4.7978e-01	2.1590e-01	4.2600e-01	1140	1	150933059	150947479
CERS3	5.6921e-03	3.4748e-01	6.2700e-01	1149	15	100940600	101085200
CERS4	1.3519e-22	1.2437e+00	1.6790e+00	1182	19	8271620	8327305
CERS5	6.4962e-09	6.4245e-01	9.6400e-01	1176	12	50523575	50561288
CERS6	3.8583e-02	2.8341e-01	5.1100e-01	1176	2	169312372	169631644
CES1	3.3228e-15	1.0200e+00	1.4560e+00	1704	16	55836763	55867249
CES2	3.5781e-16	9.2249e-01	1.2880e+00	1869	16	66968347	66978999
CES3	2.3374e-12	7.9561e-01	1.1460e+00	1713	16	66995140	67009051
CES4A	4.8994e-07	5.7053e-01	8.9200e-01	1404	16	67022492	67043661
CES5A	7.9418e-29	1.2085e+00	1.5780e+00	1812	16	55880066	55989943
CETN1	2.1511e-01	3.3673e-01	1.4750e+00	516	18	580367	581524
CETN2	5.0331e-01	1.6420e-01	7.7900e-01	516	X	151995517	151999321
CETN3	1.0528e-04	7.5424e-01	1.4090e+00	501	5	89688078	89705603
CETP	1.1892e-23	1.1217e+00	1.4990e+00	1479	16	56995762	57017757
CFB	3.3549e-04	3.3419e-01	5.2200e-01	2292	6	31895475	31919861
CFB	4.6696e-16	5.2624e-01	6.9200e-01	3798	6	31895475	31919825
CFC1	1.0509e-01	4.0054e-01	1.2470e+00	669	2	131350339	131357123
CFD	6.7045e-06	9.6655e-01	1.6780e+00	759	19	859453	863453
CFDP1	3.6535e-03	4.0132e-01	7.5400e-01	897	16	75327596	75467383
CFH	8.6061e-01	2.0396e-01	3.2400e-01	3693	1	196621008	196716634
CFHR1	2.6297e-08	9.4972e-01	1.5300e+00	990	1	196788887	196801319
CFHR2	1.5063e-08	1.1899e+00	1.8180e+00	810	1	196788898	196928356
CFHR3	1.7200e-11	1.0633e+00	1.6030e+00	990	1	196743925	196763203
CFHR4	2.3840e-18	9.4749e-01	1.2990e+00	1731	1	196819371	196888102
CFHR5	2.1117e-32	1.4363e+00	1.8290e+00	1707	1	196946667	196978804
CFI	3.5432e-08	5.1346e-01	7.6100e-01	1749	4	110661852	110723335
CFL1	5.5563e-01	1.5086e-01	7.1600e-01	498	11	65590493	65629497
CFL2	6.4399e-05	8.2525e-01	1.5270e+00	498	14	35179593	35184029
CFLAR	9.9967e-01	3.6503e-02	1.7300e-01	1440	2	201980827	202041410
CFP	6.8778e-01	1.8779e-01	4.3000e-01	1407	X	47483612	47489704
CFTR	2.1735e-58	1.0903e+00	1.3070e+00	4440	7	117105838	117356025
CGA	3.4518e-01	2.2377e-01	1.0550e+00	348	6	87795216	87804824
CGB	9.8257e-02	8.7618e-01	1.8790e+00	495	19	49526126	49527590
CGB1	3.6312e-02	7.4983e-01	1.7930e+00	465	19	49538831	49552006
CGB2	3.0408e-02	8.5468e-01	1.8400e+00	489	19	49535169	49536495
CGB5	2.5362e-02	9.9025e-01	1.8750e+00	495	19	49547141	49548568
CGB7	5.2599e-03	1.1196e+00	1.8860e+00	495	19	49557531	49562117
CGB8	1.5956e-02	1.5904e+00	1.9290e+00	495	19	49550895	49552400
CGGBP1	8.1819e-01	0.0000e+00	5.3200e-01	501	3	88101094	88199035
CGN	1.8942e-31	7.6162e-01	9.4800e-01	3609	1	151482986	151511168
CGNL1	4.6860e-42	1.0069e+00	1.2420e+00	3906	15	57668165	57842925
CGREF1	4.7425e-08	1.2739e+00	1.8720e+00	954	2	27321757	27341995
CGRRF1	7.3203e-03	4.0219e-01	7.9400e-01	996	14	54976530	55005567
CH17-132F21.1	1.7229e-03	2.7533e+00	1.9580e+00	347	2	90458201	90458671
CH25H	2.2720e-01	2.7747e-01	8.7300e-01	816	10	90965694	90967071
CHAC1	2.0552e-04	6.6650e-01	1.2510e+00	792	15	41245160	41248710
CHAC2	2.2869e-06	1.1566e+00	1.8370e+00	552	2	53994929	54002333
CHAD	6.9766e-03	4.7497e-01	9.9900e-01	1077	17	48541857	48546327
CHADL	2.8914e-08	7.5081e-01	1.1740e+00	2286	22	41625517	41636938
CHAF1A	1.0000e+00	2.4930e-02	1.1800e-01	2868	19	4402659	4445015
CHAF1B	4.2768e-01	2.2036e-01	4.3500e-01	1677	21	37757676	37791313
CHAMP1	9.9197e-01	8.6028e-02	2.7100e-01	2436	13	115079988	115092796
CHAT	5.6328e-11	6.1822e-01	8.8300e-01	2244	10	50817141	50901925
CHCHD1	6.7411e-06	1.2857e+00	1.8950e+00	354	10	75541805	75543410
CHCHD10	5.3661e-06	1.3541e+00	1.9100e+00	426	22	24108021	24110630
CHCHD2	1.7328e-07	1.3585e+00	1.9040e+00	453	7	56169262	56174269
CHCHD3	2.7527e-02	3.2465e-01	6.4100e-01	681	7	132469629	132766848
CHCHD4	1.8737e-01	3.0302e-01	9.5300e-01	465	3	14153580	14166370
CHCHD5	4.9956e-02	4.1977e-01	1.0830e+00	330	2	113341817	113346852
CHCHD6	5.5744e-09	9.5991e-01	1.5190e+00	705	3	126423063	126679249
CHCHD7	3.4885e-02	4.7777e-01	1.2280e+00	330	8	57124245	57131357
CHD1	1.0000e+00	9.2848e-02	1.6200e-01	5130	5	98190908	98262240
CHD1L	1.0034e-36	1.0357e+00	1.2990e+00	2691	1	146714291	146767443
CHD2	1.0000e+00	2.7031e-02	7.0000e-02	5484	15	93426526	93571237
CHD3	1.0000e+00	8.6585e-02	1.4700e-01	6177	17	7788124	7816078
CHD4	1.0000e+00	9.2235e-02	1.5600e-01	5736	12	6679249	6716642
